file,file_path,x_V,signal,y
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.8700000000000014,i(v0),20.447561335709782
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.8800000000000014,i(v0),20.45131696324288
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.8900000000000015,i(v0),20.455067102935917
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.9000000000000015,i(v0),20.458812189935056
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.9100000000000015,i(v0),20.462552690258327
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.9200000000000015,i(v0),20.46628906257332
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.9300000000000015,i(v0),20.47002177436815
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.9400000000000015,i(v0),20.473751299011287
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.9500000000000015,i(v0),20.47747811575156
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.0,i(v0),0.21817026237985113
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.01,i(v0),0.8239476977252637
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.02,i(v0),1.6446747710856293
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.03,i(v0),2.4446666642983916
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.04,i(v0),3.223997574150196
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.05,i(v0),3.9827479665049
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.060000000000000005,i(v0),4.721002064358896
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.07,i(v0),5.438848097135952
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.08,i(v0),6.136378554713892
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.09,i(v0),6.813690448640939
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.09999999999999999,i(v0),7.470885570779385
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.10999999999999999,i(v0),8.108070750341374
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.11999999999999998,i(v0),8.725358110235566
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.12999999999999998,i(v0),9.322865312847544
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.13999999999999999,i(v0),9.900715798837295
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.15,i(v0),10.459039004436672
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.16,i(v0),10.997970574887837
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.17,i(v0),11.51765254131329
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.18000000000000002,i(v0),12.018233487387125
sweep_SchGtKffThVl.raw,output_sweep/sweep_SchGtKffThVl.raw,0.19000000000000003,i(v0),12.499868684950705
